Service ID,Customer ID,Count_serv,Quarter_serv,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Count_status,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Count_demo,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Count_loc,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,segment
SKYDFEVGE7257,0781-LKXBR,1,Q3,No,0,9,nan,Yes,48.71,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.6,0.0,0,438.39,1356.99,NYCEPY5895,1,Q3,1,Churned,Yes,1,70,4038,Competitor,Competitor had better devices,1,Male,65,No,Yes,No,No,0,VBPUGZ8284,1,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,914,350.0,habitual_defaulter
FNGSMBSXV8364,1907-UBQFC,1,Q3,No,0,10,nan,Yes,5.46,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.85,688.65,0.0,30,54.6,773.25,ENIKXQ1144,1,Q3,1,Churned,Yes,1,91,3189,Competitor,Competitor had better devices,1,Male,69,No,Yes,No,No,0,HDAPZI7656,1,United States,California,San Francisco,94108,"37.791998, -122.408653",37.791998,-122.408653,919,350.0,habitual_defaulter
MGJOLSNWY5463,6513-EECDB,1,Q3,No,0,1,nan,Yes,36.92,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,73.55,0.0,0,36.92,110.47,OWORLL9111,1,Q3,2,Churned,Yes,1,94,4369,Price,Price too high,1,Male,75,No,Yes,Yes,No,0,OHVZBQ5616,1,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,924,350.0,habitual_defaulter
ULDFYXUKU5875,7074-IEVOJ,1,Q3,No,0,3,nan,Yes,41.9,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,205.05,0.0,0,125.7,330.75,VXIZTE7781,1,Q3,1,Churned,Yes,1,91,3501,Dissatisfaction,Product dissatisfaction,1,Female,75,No,Yes,No,No,0,NYNOQS1193,1,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,935,350.0,habitual_defaulter
LITKJJTIK7287,4750-ZRXIU,1,Q3,No,0,4,nan,Yes,6.68,Yes,Yes,Cable,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,360.1,0.0,0,26.72,386.82,KPGJZI4687,1,Q3,1,Churned,Yes,1,83,2467,Competitor,Competitor had better devices,1,Female,68,No,Yes,No,No,0,TUXUTV4565,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746,942,350.0,habitual_defaulter
GKZLLSJOP7797,7028-DVOIQ,1,Q3,No,0,35,nan,Yes,20.83,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.05,3395.8,0.0,120,729.05,4244.85,OQKZSJ6985,1,Q3,1,Churned,Yes,1,82,2074,Other,Don't know,1,Male,71,No,Yes,No,No,0,PMXLXT7644,1,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298,957,138.0,critical
NLPAKHZZW4516,4208-UFFGW,1,Q3,No,0,2,Offer E,Yes,26.62,No,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.95,85.15,0.0,0,53.24,138.39,HTNXWR4877,1,Q3,2,Churned,Yes,1,84,5900,Other,Don't know,1,Male,80,No,Yes,No,No,0,TDRSBG1431,1,United States,California,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461,959,350.0,habitual_defaulter
DVJQFCKSM9833,9889-TMAHG,1,Q3,No,0,8,nan,Yes,11.57,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,100.3,832.35,0.0,0,92.56,924.91,KUZXVM7215,1,Q3,1,Churned,Yes,1,74,5084,Competitor,Competitor had better devices,1,Male,66,No,Yes,No,No,0,BSMBMX4945,1,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117,974,350.0,habitual_defaulter
MSVUAWRLL2128,8919-FYFQZ,1,Q3,Yes,2,44,nan,No,0.0,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,0.0,0,0.0,1359.7,EURKQW6915,1,Q3,1,Churned,Yes,1,96,4829,Competitor,Competitor had better devices,1,Male,73,No,Yes,Yes,No,0,MFKQYB5824,1,United States,California,Livermore,94550,"37.571748, -121.659562",37.571748,-121.659562,982,350.0,habitual_defaulter
NDGVORVDT1311,6646-QVXLR,1,Q3,Yes,1,62,nan,Yes,7.11,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35,0.0,0,440.82,6824.17,UMRZPL6948,1,Q3,1,Churned,Yes,1,91,5052,Competitor,Competitor had better devices,1,Male,77,No,Yes,Yes,No,0,LNDFDN4331,1,United States,California,Napa,94558,"38.489789, -122.27011",38.489789,-122.27011,987,350.0,critical
EFAQADKXQ9325,9369-XFEHK,1,Q3,Yes,1,33,nan,Yes,33.19,Yes,Yes,Cable,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2656.5,0.0,0,1095.27,3751.77,JUZQQS8256,1,Q3,2,Churned,Yes,1,72,3601,Competitor,Competitor offered more data,1,Female,76,No,Yes,Yes,No,0,GBLMUQ1492,1,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395,994,350.0,critical
KZCOXOKJA8658,1374-DMZUI,1,Q3,No,0,4,Offer E,Yes,49.5,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,424.45,0.0,0,198.0,622.45,EWESLU9293,1,Q3,2,Churned,Yes,1,91,5419,Competitor,Competitor made better offer,1,Female,65,No,Yes,No,No,0,ZWPBAG6168,1,United States,California,San Ramon,94583,"37.766556, -121.976784",37.766556,-121.976784,1006,350.0,critical
QKTMJAYQY1538,1989-PRJHP,1,Q3,Yes,1,27,nan,Yes,10.6,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1893.95,0.0,0,286.2,2180.15,GHJKRV8367,1,Q3,1,Churned,Yes,1,65,2377,Competitor,Competitor had better devices,1,Male,75,No,Yes,Yes,No,0,GGTSHI2182,1,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,1010,350.0,habitual_defaulter
YTHQXKZZM4399,4822-RVYBB,1,Q3,No,0,8,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,0,323.6,1143.0,SCUUPF2469,1,Q3,1,Churned,Yes,1,90,5906,Attitude,Attitude of support person,1,Male,75,No,Yes,No,No,0,RGUZCE5827,1,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597,1035,350.0,critical
VBMDKWPQK7963,4184-TJFAN,1,Q3,Yes,1,3,Offer E,Yes,25.77,No,Yes,Fiber Optic,2,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.3,273.75,0.0,0,77.31,351.06,LBBSYW6157,1,Q3,1,Churned,Yes,1,68,4486,Attitude,Attitude of support person,1,Female,68,No,Yes,Yes,No,0,DQPQKQ6582,1,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,1038,350.0,habitual_defaulter
FSYKYPKPI8798,4145-UQXUQ,1,Q3,No,0,8,Offer E,Yes,42.93,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.1,729.95,0.0,0,343.44,1073.39,NRWHER1784,1,Q3,1,Churned,Yes,1,81,5662,Competitor,Competitor had better devices,1,Female,71,No,Yes,No,No,0,KRKPJF1233,1,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,1041,350.0,habitual_defaulter
CTXQWQGFS8439,1236-WFCDV,1,Q3,No,0,14,nan,Yes,11.31,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.1,0.0,0,158.34,1424.44,LAOGXZ1566,1,Q3,3,Churned,Yes,1,96,4777,Competitor,Competitor offered more data,1,Male,74,No,Yes,No,No,0,QEVCDG8186,1,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571,1049,350.0,habitual_defaulter
MXNZOLJGC1586,1271-SJBGZ,1,Q3,No,0,12,nan,No,0.0,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,0,0.0,526.95,GJNFFD2921,1,Q3,1,Churned,Yes,1,74,2437,Competitor,Competitor had better devices,1,Male,77,No,Yes,No,No,0,GYUUVW1789,1,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,1059,350.0,habitual_defaulter
LPXGATEXO2583,4441-NIHPT,1,Q3,No,0,13,nan,Yes,40.37,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,940.35,0.0,0,524.81,1465.16,WETAAO2331,1,Q3,1,Churned,Yes,1,90,2995,Competitor,Competitor had better devices,1,Female,73,No,Yes,No,No,0,KUYKMJ9867,1,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559,1094,350.0,habitual_defaulter
EDPQQDLNL4198,8999-BOHSE,1,Q3,No,0,11,nan,Yes,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,GWKCLZ6162,1,Q3,2,Churned,Yes,1,89,2202,Attitude,Attitude of support person,1,Female,68,No,Yes,No,No,0,EOIVFB4285,1,United States,California,Gilroy,95020,"37.03889, -121.528955",37.03889,-121.528955,1095,350.0,habitual_defaulter
NHCINWAKM1643,7029-RPUAV,1,Q3,Yes,1,17,nan,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,BNBGMF8623,1,Q3,3,Churned,Yes,1,87,5508,Competitor,Competitor offered more data,1,Male,74,No,Yes,Yes,No,0,BPTYPF3333,1,United States,California,Los Gatos,95030,"37.222842, -121.988727",37.222842,-121.988727,1097,350.0,critical
AIXIVVWYL6311,8111-SLLHI,1,Q3,Yes,1,39,nan,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,RBRBRB7266,1,Q3,3,Churned,Yes,1,96,4687,Attitude,Attitude of support person,1,Male,65,No,Yes,Yes,No,0,BWHNIR4524,1,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285,1134,350.0,critical
SJVNCQVXK9688,5293-WXJAK,1,Q3,Yes,5,11,nan,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,GBGKMD2787,1,Q3,3,Churned,Yes,1,82,4553,Competitor,Competitor offered more data,1,Female,73,No,Yes,Yes,No,0,VRSEAA8614,1,United States,California,San Jose,95135,"37.28682, -121.723877",37.28682,-121.723877,1141,350.0,habitual_defaulter
SNQWXGHMI3943,4086-YQSNZ,1,Q3,Yes,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,0,9.87,233.92,KGTGMQ9297,1,Q3,2,Churned,Yes,1,89,3834,Attitude,Attitude of service provider,1,Female,74,No,Yes,Yes,No,0,ICSKTR7499,1,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304,1169,21.0,habitual_defaulter
PFYFEIFPO1122,8399-YNDCH,1,Q3,No,0,21,nan,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,TDRKKK6213,1,Q3,1,Churned,Yes,1,70,4716,Competitor,Competitor had better devices,1,Male,80,No,Yes,No,No,0,WGSMUK9462,1,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,1191,350.0,habitual_defaulter
WEMMSVNHS9188,5565-FILXA,1,Q3,No,0,16,nan,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,HMXNLD1116,1,Q3,2,Churned,Yes,1,96,5913,Other,Don't know,1,Female,76,No,Yes,No,No,0,ALJUYK7295,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,327,350.0,critical
ACLAGTMGN3595,4187-CINZD,1,Q3,No,0,46,nan,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,AETCLY3972,1,Q3,2,Churned,Yes,1,90,3180,Competitor,Competitor had better devices,1,Female,73,No,Yes,No,No,0,STETLJ1946,1,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,135,350.0,habitual_defaulter
JFMJSDLXB5927,6818-WOBHJ,1,Q3,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,7768.44,TZXZIZ8987,1,Q3,1,Churned,Yes,1,69,5651,Competitor,Competitor had better devices,1,Female,70,No,Yes,Yes,No,0,JLDABN7143,1,United States,California,Fulton,95439,"38.493888, -122.777141",38.493888,-122.777141,1275,476.0,critical
ZWZYWFSID2214,9134-CEQMF,1,Q3,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41,772.11,HKJWZU2786,1,Q3,2,Churned,Yes,1,89,3077,Dissatisfaction,Network reliability,1,Male,75,No,Yes,Yes,No,0,ZGGMTY5637,1,United States,California,Nice,95464,"39.12334, -122.838198",39.12334,-122.838198,1297,350.0,habitual_defaulter
DGIECJYQD7826,8519-IMDHU,1,Q3,Yes,1,15,nan,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,AAIKCR2516,1,Q3,1,Churned,Yes,1,83,4981,Competitor,Competitor had better devices,1,Male,74,No,Yes,Yes,No,0,IYPGCT3765,1,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,1319,261.0,critical
VEPKIDDEJ6855,3372-KWFBM,1,Q3,No,0,16,nan,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,RYXOGF2839,1,Q3,3,Churned,Yes,1,81,2508,Dissatisfaction,Network reliability,1,Male,76,No,Yes,No,No,0,QTBJZD7817,1,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,1323,350.0,habitual_defaulter
VNZSAUPGJ9135,7206-GZCDC,1,Q3,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,FMIWPQ9414,1,Q3,2,Churned,Yes,1,75,4371,Attitude,Attitude of support person,1,Female,75,No,Yes,No,No,0,NLPIVL8636,1,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051,1340,350.0,habitual_defaulter
RTHOOKZEO3646,1768-ZAIFU,1,Q3,No,0,1,nan,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,0,0.0,25.2,SKQSBO3455,1,Q3,1,Churned,Yes,1,67,5688,Competitor,Competitor made better offer,1,Female,74,No,Yes,No,No,0,GCZQAR4865,1,United States,California,Rio Dell,95562,"40.485849, -124.163234",40.485849,-124.163234,1349,350.0,habitual_defaulter
QNHAVWQMR3981,3793-MMFUH,1,Q3,No,0,13,nan,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39,1537.39,SAJGBW1682,1,Q3,1,Churned,Yes,1,90,2230,Competitor,Competitor made better offer,1,Female,73,No,Yes,No,No,0,UDTGGI8554,1,United States,California,Davis,95618,"38.544002, -121.685559",38.544002,-121.685559,1376,648.0,habitual_defaulter
CWZIFDSQW3166,6567-HOOPW,1,Q3,No,0,1,nan,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,TFPHIH7471,1,Q3,3,Churned,Yes,1,76,4363,Competitor,Competitor made better offer,1,Female,69,No,Yes,No,No,0,NTBHHH3714,1,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,1387,350.0,habitual_defaulter
SYICBEJQX6948,8621-MNIHH,1,Q3,Yes,1,34,nan,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.47,VSNVUZ7793,1,Q3,1,Churned,Yes,1,88,3369,Competitor,Competitor had better devices,1,Female,75,No,Yes,Yes,No,0,LRXKLP9742,1,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866,1405,844.0,critical
HBUXRADKM6952,5419-CONWX,1,Q3,No,0,4,nan,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.57,OTTSWI1871,1,Q3,1,Churned,Yes,1,89,2268,Competitor,Competitor had better devices,1,Female,65,No,Yes,No,No,0,MVBHNL7791,1,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102,1417,901.0,habitual_defaulter
XTIJTYLRW6552,7024-OHCCK,1,Q3,No,0,2,nan,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,HOYCBY7233,1,Q3,3,Churned,Yes,1,72,4193,Other,Poor expertise of online support,1,Female,77,No,Yes,No,No,0,OPFSUM2733,1,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,1427,350.0,habitual_defaulter
VGHGAILCK1134,5357-TZHPP,1,Q3,No,0,9,nan,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,VLIETQ8787,1,Q3,2,Churned,Yes,1,83,5745,Attitude,Attitude of support person,1,Male,67,No,Yes,No,No,0,CBEBXW1946,1,United States,California,Wheatland,95692,"39.043387, -121.409837",39.043387,-121.409837,1438,350.0,critical
FZPTVVDBI2594,0506-LVNGN,1,Q3,No,0,5,nan,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0,211.65,561.3,NYFYSH1948,1,Q3,1,Churned,Yes,1,90,4028,Competitor,Competitor had better devices,1,Female,78,No,Yes,No,No,0,OGPFAK3888,1,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",38.591134,-121.161585,1456,299.0,habitual_defaulter
RDJGELGXE5158,9809-IMGCQ,1,Q3,No,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,PDTFUV9227,1,Q3,1,Churned,Yes,1,93,4458,Competitor,Competitor made better offer,1,Male,65,No,Yes,No,No,0,ALUSSI1198,1,United States,California,Canyon Dam,95923,"40.171312, -121.120605",40.171312,-121.120605,1504,86.0,critical
UILECZFNS2383,3254-YRILK,1,Q3,No,0,19,Offer D,Yes,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,GCZOUX5993,1,Q3,1,Churned,Yes,1,69,5683,Competitor,Competitor had better devices,1,Male,74,No,Yes,No,No,0,WYJLIY9294,1,United States,California,Dobbins,95935,"39.381174, -121.21191",39.381174,-121.21191,1511,614.0,critical
OSZGBNGZO5479,0529-ONKER,1,Q3,No,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.35,GXKGMI7151,1,Q3,3,Churned,Yes,1,96,2099,Attitude,Attitude of support person,1,Male,70,No,Yes,No,No,0,FQDCOI4129,1,United States,California,Forest Ranch,95942,"40.077028, -121.494168",40.077028,-121.494168,1517,350.0,habitual_defaulter
WXTWOKBEY2654,5240-IJOQT,1,Q3,No,0,1,nan,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,KRUSGG3413,1,Q3,1,Churned,Yes,1,88,3348,Competitor,Competitor had better devices,1,Male,69,No,Yes,No,No,0,ZYWJPK8466,1,United States,California,Grass Valley,95949,"39.099204, -121.137962",39.099204,-121.137962,1524,350.0,habitual_defaulter
ABCNAZBCA8111,0661-XEYAN,1,Q3,No,0,1,nan,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,HJNZTD2758,1,Q3,1,Churned,Yes,1,90,3884,Competitor,Competitor had better devices,1,Female,76,No,Yes,No,No,0,OTYDPD3667,1,United States,California,Nevada City,95959,"39.333737, -120.858667",39.333737,-120.858667,1532,350.0,habitual_defaulter
GVNRSJEWN8128,2660-EMUBI,1,Q3,No,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,YBVLKY3684,1,Q3,1,Churned,Yes,1,75,5353,Competitor,Competitor made better offer,1,Male,71,No,Yes,No,No,0,MAJBGZ4888,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,327,350.0,critical
OBIHRHAMT8292,7675-OZCZG,1,Q3,No,0,3,nan,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.52,ESRQXX7197,1,Q3,3,Churned,Yes,1,77,4145,Competitor,Competitor made better offer,1,Female,76,No,Yes,No,No,0,JCALYU8392,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,328,350.0,habitual_defaulter
ZSRKEVCGJ9888,9391-EOYLI,1,Q3,Yes,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.84,CSXVBN1186,1,Q3,2,Churned,Yes,1,69,5374,Competitor,Competitor made better offer,1,Male,77,No,Yes,Yes,No,0,QIUGCC2332,1,United States,California,Lewiston,96052,"40.704293, -122.803899",40.704293,-122.803899,1599,350.0,habitual_defaulter
QXNIUCSRK8544,2761-OCIAX,1,Q3,No,0,2,nan,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42,JQJGUD4838,1,Q3,2,Churned,Yes,1,81,2803,Competitor,Competitor made better offer,1,Male,74,No,Yes,No,No,0,QLEKWP9113,1,United States,California,Palo Cedro,96073,"40.582399, -122.195512",40.582399,-122.195512,1615,350.0,habitual_defaulter
SJESKHZTK2822,3068-OMWZA,1,Q3,No,0,1,nan,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,10,49.6,148.4,VYAOHK8314,1,Q3,1,Churned,Yes,1,91,3106,Competitor,Competitor made better offer,1,Male,77,No,Yes,No,No,0,NOGUAC3546,1,United States,California,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,1620,459.0,habitual_defaulter
UIGEEDNBO5731,4154-AQUGT,1,Q3,Yes,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.46,SJPFHG3219,1,Q3,1,Churned,Yes,1,82,3861,Competitor,Competitor made better offer,1,Male,76,No,Yes,Yes,No,0,XDWDYT7313,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,380,350.0,habitual_defaulter
DJCCODBIB2675,8017-LXHFA,1,Q3,No,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.91,3010.51,KTKRZW2795,1,Q3,2,Churned,Yes,1,95,2740,Competitor,Competitor made better offer,1,Female,77,No,Yes,No,No,0,DJIQQN3948,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,380,350.0,habitual_defaulter
OBDCKDOQG8354,4248-QPAVC,1,Q3,Yes,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.39,GFBCKF4779,1,Q3,1,Churned,Yes,1,90,3209,Competitor,Competitor made better offer,1,Female,80,No,Yes,Yes,No,0,TTGDBM6776,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,380,350.0,habitual_defaulter
